Date,Open,High,Low,Close,Adj Close,Volume
2006-04-11,1060.479980,1061.800049,1041.689941,1046.439941,1046.439941,0
2006-04-12,1047.410034,1051.270020,1045.209961,1048.239990,1048.239990,0
2006-04-13,1049.500000,1062.579956,1047.189941,1055.760010,1055.760010,0
2006-04-17,1053.199951,1059.130005,1035.400024,1041.150024,1041.150024,0
2006-04-18,1041.869995,1064.829956,1041.869995,1062.869995,1062.869995,0
2006-04-19,1065.219971,1073.229980,1059.439941,1073.209961,1073.209961,0
2006-04-20,1074.849976,1084.619995,1071.310059,1075.439941,1075.439941,0
2006-04-21,1075.680054,1075.790039,1049.859985,1055.050049,1055.050049,0
2006-04-24,1052.010010,1055.989990,1045.020020,1052.770020,1052.770020,0
2006-04-25,1056.979980,1057.979980,1049.000000,1055.160034,1055.160034,0
2006-04-26,1057.180054,1061.739990,1053.099976,1057.959961,1057.959961,0
2006-04-27,1052.040039,1073.939941,1045.729980,1064.459961,1064.459961,0
2006-04-28,1057.530029,1067.709961,1054.500000,1055.469971,1055.469971,0
2006-05-01,1057.849976,1061.790039,1043.520020,1048.160034,1048.160034,0
2006-05-02,1052.160034,1055.989990,1048.000000,1052.119995,1052.119995,0
2006-05-03,1052.760010,1059.119995,1050.890015,1056.880005,1056.880005,0
2006-05-04,1056.599976,1068.939941,1056.599976,1066.680054,1066.680054,0
2006-05-05,1072.750000,1076.920044,1067.359985,1071.880005,1071.880005,0
2006-05-08,1070.930054,1073.439941,1068.569946,1070.079956,1070.079956,0
2006-05-09,1066.869995,1066.959961,1061.199951,1063.699951,1063.699951,0
2006-05-10,1061.260010,1061.260010,1045.199951,1047.630005,1047.630005,0
2006-05-11,1044.930054,1045.380005,1016.549988,1019.989990,1019.989990,0
2006-05-12,1015.750000,1017.750000,1005.890015,1006.580017,1006.580017,0
2006-05-15,1001.289978,1009.169983,989.549988,998.869995,998.869995,0
2006-05-16,999.489990,1001.619995,987.260010,992.710022,992.710022,0
2006-05-17,985.979980,991.200012,974.450012,978.590027,978.590027,0
2006-05-18,983.869995,988.830017,970.700012,971.299988,971.299988,0
2006-05-19,973.299988,983.049988,964.799988,979.510010,979.510010,0
2006-05-22,971.090027,973.729980,954.229980,965.059998,965.059998,0
2006-05-23,973.349976,978.710022,956.070007,956.070007,956.070007,0
2006-05-24,954.469971,968.080017,944.280029,961.679993,961.679993,0
2006-05-25,966.299988,968.450012,957.239990,967.380005,967.380005,0
2006-05-26,970.659973,972.630005,964.469971,972.210022,972.210022,0
2006-05-30,967.809998,972.210022,952.530029,952.539978,952.539978,0
2006-05-31,957.119995,966.280029,952.539978,962.349976,962.349976,0
2006-06-01,961.919983,983.960022,960.729980,983.940002,983.940002,0
2006-06-02,990.489990,990.489990,972.119995,980.039978,980.039978,0
2006-06-05,975.979980,978.969971,959.229980,959.229980,959.229980,0
2006-06-06,961.859985,963.349976,948.250000,956.599976,956.599976,0
2006-06-07,957.190002,963.630005,944.760010,945.419983,945.419983,0
2006-06-08,938.750000,942.789978,915.590027,937.919983,937.919983,0
2006-06-09,942.489990,951.669983,932.500000,933.940002,933.940002,0
2006-06-12,933.869995,934.549988,909.450012,909.590027,909.590027,0
2006-06-13,909.739990,918.270020,903.270020,906.549988,906.549988,0
2006-06-14,909.299988,917.030029,902.729980,913.820007,913.820007,0
2006-06-15,920.890015,950.359985,913.820007,947.460022,947.460022,0
2006-06-16,945.080017,948.549988,934.979980,940.299988,940.299988,0
2006-06-19,943.830017,963.400024,927.929993,930.989990,930.989990,0
2006-06-20,931.049988,941.900024,926.840027,931.349976,931.349976,0
2006-06-21,932.880005,959.010010,931.349976,950.580017,950.580017,0
2006-06-22,949.400024,951.460022,935.320007,941.739990,941.739990,0
2006-06-23,940.020020,949.489990,934.409973,939.520020,939.520020,0
2006-06-26,940.599976,945.080017,938.169983,941.539978,941.539978,0
2006-06-27,940.599976,941.539978,917.929993,919.280029,919.280029,0
2006-06-28,921.820007,924.299988,910.669983,924.299988,924.299988,0
2006-06-29,924.989990,951.669983,923.640015,951.669983,951.669983,0
2006-06-30,956.390015,957.070007,945.340027,947.309998,947.309998,0
2006-07-03,949.799988,955.460022,947.309998,955.440002,955.440002,0
2006-07-05,945.479980,955.440002,931.690002,932.969971,932.969971,0
2006-07-06,934.469971,939.929993,926.429993,930.700012,930.700012,0
2006-07-07,926.450012,930.700012,913.260010,917.099976,917.099976,0
2006-07-10,919.700012,921.960022,890.739990,896.190002,896.190002,0
2006-07-11,892.109985,907.830017,886.609985,906.830017,906.830017,0
2006-07-12,904.039978,906.830017,883.020020,884.979980,884.979980,0
2006-07-13,877.130005,893.619995,870.880005,873.270020,873.270020,0
2006-07-14,873.000000,874.869995,860.489990,866.359985,866.359985,0
2006-07-17,865.429993,873.919983,862.059998,865.510010,865.510010,0
2006-07-18,868.859985,873.260010,849.679993,870.159973,870.159973,0
2006-07-19,866.729980,886.650024,865.869995,881.989990,881.989990,0
2006-07-20,881.489990,883.500000,861.450012,861.729980,861.729980,0
2006-07-21,851.119995,851.719971,839.750000,842.280029,842.280029,0
2006-07-24,850.429993,867.369995,850.429993,867.369995,867.369995,0
2006-07-25,870.330017,878.229980,864.789978,874.390015,874.390015,0
